chr	windowStart	windowEnd	D	f_d	f_dM	d_f
NC_031979.2	22968731	22990632	-0.070962	-0.746001	-0.235865	-0.035970
NC_031979.2	22974367	22991543	-0.189553	-1.261082	-0.426732	-0.100731
NC_031979.2	22988829	22991953	-0.236666	-1.543088	-0.428303	-0.125943
NC_031979.2	22989365	22992538	-0.323129	-1.236509	-0.423091	-0.195141
NC_031979.2	22990741	22993038	-0.409635	-1.601905	-0.494736	-0.257873
NC_031979.2	22991554	22993582	-0.293969	-0.977214	-0.357911	-0.174501
NC_031979.2	22991959	22998658	-0.204980	-0.482191	-0.253265	-0.122213
NC_031979.2	22992543	23005813	-0.113372	-0.222738	-0.143417	-0.064316
NC_031979.2	22993044	23009305	0.061971	0.091804	0.067275	0.036496
NC_031979.2	22993630	23015334	0.175542	0.199199	0.125757	0.115150
NC_031979.2	22998699	23033779	0.182608	0.175173	0.096021	0.124455
NC_031979.2	23006397	23073421	0.217982	0.159846	0.079686	0.150989
NC_031979.2	23009307	23091558	0.024581	0.017513	0.009215	0.049489
NC_031979.2	23015351	23112193	-0.185001	-0.122542	-0.065806	-0.134764
NC_031979.2	23037806	23146082	-0.016304	-0.008994	-0.005838	-0.014610
NC_031979.2	23074444	23200331	0.132667	0.072093	0.047768	0.127187
NC_031979.2	23091595	23241803	0.226435	0.109392	0.072170	0.203873
NC_031979.2	23112754	23301502	0.294788	0.123090	0.081698	0.256153
NC_031979.2	23146093	23332452	0.247875	0.112021	0.066239	0.209609
NC_031979.2	23200793	23377284	0.179666	0.085691	0.048937	0.141872
NC_031979.2	23247432	23413846	0.187169	0.094608	0.051261	0.146041
NC_031979.2	23303021	23452432	-0.150090	-0.088387	-0.046976	-0.128297
NC_031979.2	23332454	23467921	-0.206805	-0.124006	-0.071458	-0.182838
NC_031979.2	23377307	23500671	-0.439719	-0.222704	-0.138571	-0.392672
NC_031979.2	23418566	23525674	-0.332133	-0.162860	-0.102853	-0.302790
NC_031979.2	23453182	23577887	-0.175141	-0.081773	-0.053833	-0.158116
NC_031979.2	23470496	23610461	-0.323272	-0.151892	-0.096186	-0.291775
NC_031979.2	23500672	23674778	-0.170934	-0.082165	-0.050715	-0.154659
NC_031979.2	23532203	23737221	-0.268866	-0.106553	-0.066805	-0.220335
NC_031979.2	23579332	23760845	-0.223695	-0.098999	-0.060093	-0.163580
NC_031979.2	23612119	23764204	0.042793	0.019686	0.012186	0.026185
NC_031979.2	23674781	23787225	-0.001823	-0.000832	-0.000610	-0.000755
NC_031979.2	23737259	23800702	-0.011764	-0.006788	-0.005209	-0.005317
NC_031979.2	23761908	23805025	0.025710	0.016778	0.012788	0.014579
NC_031979.2	23764208	23806756	0.088387	0.057111	0.046647	0.047014
NC_031979.2	23787233	23809122	0.049869	0.076012	0.049482	0.025687
NC_031979.2	23800711	23812584	-0.016553	-0.118137	-0.043441	-0.006655
NC_031979.2	23805048	23815415	0.026424	0.121700	0.060506	0.013872
NC_031979.2	23806765	23816296	0.015431	0.064406	0.033525	0.003893
NC_031979.2	23809129	23818921	0.020739	0.088039	0.052726	0.006036
NC_031979.2	23812882	23819431	0.077130	0.285407	0.205704	0.037928
NC_031979.2	23815422	23834904	0.029921	0.054795	0.039888	0.021591
NC_031979.2	23816453	23852162	-0.064970	-0.119389	-0.059130	-0.019435
NC_031979.2	23818932	23887558	-0.084465	-0.107116	-0.052182	-0.028103
NC_031979.2	23819499	23906825	-0.061844	-0.042081	-0.024404	-0.037091
NC_031979.2	23836923	23980638	0.031653	0.005295	0.003919	0.023716
NC_031979.2	23852184	24019892	0.665903	0.071510	0.057391	0.530395
NC_031979.2	23887566	24065063	0.394319	0.071348	0.054248	0.353740
NC_031979.2	23908349	24088863	0.475894	0.122823	0.089760	0.447459
NC_031979.2	23982841	24125394	0.523687	0.210465	0.136315	0.496553
NC_031979.2	24019911	24134822	0.354459	0.181758	0.109341	0.332213
NC_031979.2	24065294	24163375	0.072132	0.040842	0.023175	0.068128
NC_031979.2	24092151	24193220	0.072070	0.047795	0.024331	0.067878
NC_031979.2	24125443	24214290	-0.066848	-0.050688	-0.024696	-0.062444
NC_031979.2	24135554	24249554	0.027549	0.017503	0.009422	0.026388
NC_031979.2	24163778	24276894	0.717936	0.388980	0.232324	0.654983
NC_031979.2	24193224	24286043	0.141213	0.064925	0.045828	0.127368
NC_031979.2	24214355	24312672	0.334400	0.179476	0.124758	0.294808
NC_031979.2	24253781	24350913	0.249202	0.142863	0.102363	0.227758
NC_031979.2	24278110	24396633	0.193299	0.103944	0.070213	0.181426
NC_031979.2	24286120	24411642	0.180675	0.101653	0.065427	0.163608
NC_031979.2	24313076	24423357	-0.043326	-0.023630	-0.014457	-0.039801
NC_031979.2	24351007	24443009	-0.143369	-0.086548	-0.045111	-0.129352
NC_031979.2	24397784	24449136	0.104895	0.079269	0.042834	0.094726
NC_031979.2	24411678	24478846	0.173175	0.130563	0.067683	0.163502
NC_031979.2	24423372	24536263	0.239027	0.170390	0.088415	0.229088
NC_031979.2	24443017	24596637	0.437853	0.244416	0.137100	0.420145
NC_031979.2	24449215	24650885	0.241739	0.096957	0.052601	0.228727
NC_031979.2	24478873	24718180	0.380972	0.092759	0.059103	0.348156
NC_031979.2	24536442	24725780	0.552934	0.137567	0.090968	0.399164
NC_031979.2	24599557	24745408	0.469756	0.092306	0.068515	0.261542
NC_031979.2	24651081	24779041	0.508936	0.098873	0.079082	0.213314
NC_031979.2	24718186	24787555	0.497540	0.288962	0.170278	0.177011
NC_031979.2	24725784	24811737	0.297650	0.152575	0.089419	0.130330
NC_031979.2	24745449	24816538	0.036848	0.033231	0.016485	0.017274
NC_031979.2	24779048	24822465	-0.021493	-0.021022	-0.013407	-0.009982
NC_031979.2	24787762	24824626	-0.046986	-0.071642	-0.045091	-0.023053
NC_031979.2	24812160	24825365	-0.056924	-0.176019	-0.097480	-0.027425
NC_031979.2	24816539	24826570	-0.041718	-0.134815	-0.084480	-0.018251
NC_031979.2	24822516	24829520	-0.027665	-0.332684	-0.092980	-0.012037
NC_031979.2	24824671	24829967	0.005864	0.060333	0.021642	0.004227
NC_031979.2	24825396	24833940	0.001919	0.018049	0.005153	0.001919
NC_031979.2	24826633	24834995	-0.064748	-0.441800	-0.113958	-0.029200
NC_031979.2	24829523	24838369	-0.092534	-0.337830	-0.123801	-0.042565
NC_031979.2	24829975	24850859	-0.192007	-0.394266	-0.170444	-0.098999
NC_031979.2	24833955	24857045	-0.702660	-1.166924	-0.466264	-0.542676
NC_031979.2	24834998	24895872	-0.504926	-0.520137	-0.273500	-0.440736
NC_031979.2	24838371	24900244	-0.389918	-0.410171	-0.219856	-0.343114
NC_031979.2	24850869	24936311	-0.430767	-0.411095	-0.226614	-0.392177
NC_031979.2	24857055	24951617	0.048574	0.032589	0.022468	0.046883
NC_031979.2	24896258	24952097	-0.017038	-0.016228	-0.011028	-0.012858
NC_031979.2	24902456	24956655	-0.233909	-0.291697	-0.181808	-0.123804
NC_031979.2	24936487	24956875	-0.105017	-0.268279	-0.152011	-0.063472
NC_031979.2	24951618	24966790	-0.104081	-0.470631	-0.204009	-0.063272
NC_031979.2	24952104	24992505	-0.072372	-0.293510	-0.132955	-0.047486
NC_031979.2	24956661	24993359	-0.005743	-0.031649	-0.015686	-0.013930
NC_031979.2	24956876	25010915	0.020489	0.127654	0.048737	0.009995
NC_031979.2	24971660	25024698	0.054130	0.244212	0.107687	0.026329
NC_031979.2	24992657	25050297	-0.017325	-0.065368	-0.024200	-0.007908
NC_031979.2	24993386	25058242	-0.042703	-0.081840	-0.034237	-0.019065
NC_031979.2	25011235	25063455	0.161297	0.213618	0.120999	0.099031
NC_031979.2	25028103	25073337	0.193032	0.278879	0.154981	0.121793
NC_031979.2	25050323	25076123	0.176907	0.291970	0.177181	0.122713
NC_031979.2	25058250	25078682	0.186265	0.394811	0.219683	0.132190
NC_031979.2	25063473	25084917	0.022031	0.042357	0.023056	0.016464
NC_031979.2	25073389	25088584	0.030692	0.047204	0.029781	0.021863
NC_031979.2	25076124	25096690	0.373751	0.398825	0.310469	0.279328
NC_031979.2	25078691	25113502	0.332661	0.291476	0.232489	0.254937
NC_031979.2	25086005	25115667	0.281715	0.332099	0.260938	0.199986
NC_031979.2	25089092	25116427	0.148449	0.303122	0.217409	0.083329
NC_031979.2	25096710	25117066	0.032313	0.091720	0.053648	0.013817
NC_031979.2	25113504	25133411	0.047255	0.118307	0.070886	0.023322
NC_031979.2	25115673	25149161	0.012518	0.023328	0.011709	0.003380
NC_031979.2	25116430	25153064	0.009207	0.016024	0.008289	-0.001083
NC_031979.2	25117070	25159474	-0.020989	-0.034242	-0.017109	-0.029825
NC_031979.2	25133487	25170086	-0.080441	-0.181971	-0.077734	-0.061259
NC_031979.2	25149251	25181474	0.136573	0.261479	0.146231	0.134812
NC_031979.2	25153090	25183282	0.134145	0.211624	0.117979	0.145453
NC_031979.2	25159479	25195572	0.156018	0.240969	0.151622	0.157691
NC_031979.2	25170092	25220105	0.318654	0.455047	0.331639	0.258156
NC_031979.2	25181520	25221355	0.179147	0.325541	0.241851	0.116622
NC_031979.2	25183283	25222500	0.205126	0.379911	0.292804	0.128695
NC_031979.2	25195573	25223417	0.211862	0.393939	0.306602	0.127912
NC_031979.2	25220142	25224596	0.112737	0.229753	0.160956	0.062685
NC_031979.2	25221356	25226350	0.014610	0.049679	0.029162	0.004044
NC_031979.2	25222520	25227173	0.035078	0.163817	0.100030	0.013809
NC_031979.2	25223426	25228200	0.048418	0.215560	0.147022	0.033666
NC_031979.2	25224597	25228464	0.092250	0.430628	0.325475	0.060061
NC_031979.2	25226352	25229157	0.085423	0.429288	0.332618	0.057492
NC_031979.2	25227220	25229962	0.054230	0.304611	0.229385	0.043959
NC_031979.2	25228225	25237037	0.035885	0.285756	0.146392	0.027298
NC_031979.2	25228471	25249368	0.000152	0.001215	0.000501	0.000807
NC_031979.2	25229159	25267675	0.012023	0.062099	0.024657	0.008437
NC_031979.2	25229983	25302184	-0.008901	-0.015394	-0.008746	-0.000748
NC_031979.2	25237376	25302504	0.052115	0.075599	0.045648	0.033257
NC_031979.2	25249379	25304283	0.074893	0.095844	0.059008	0.044953
NC_031979.2	25267680	25383899	-0.094177	-0.065312	-0.043042	-0.055142
NC_031979.2	25302185	25413309	-0.110764	-0.070117	-0.039835	-0.066281
NC_031979.2	25302521	25432405	-0.209704	-0.105753	-0.063004	-0.133400
NC_031979.2	25304409	25451413	-0.161953	-0.090742	-0.055807	-0.106773
NC_031979.2	25384997	25465685	-0.059524	-0.057210	-0.034091	-0.038254
NC_031979.2	25417040	25466150	-0.055327	-0.094521	-0.061158	-0.036746
NC_031979.2	25432423	25467854	-0.081487	-0.197808	-0.120411	-0.055275
NC_031979.2	25457095	25468079	-0.069443	-0.181614	-0.116919	-0.043666
NC_031979.2	25465687	25468414	-0.052981	-0.174661	-0.109053	-0.039120
NC_031979.2	25466157	25469020	0.028223	0.062743	0.045073	0.003544
NC_031979.2	25467881	25474783	0.162238	0.293850	0.218122	0.062371
NC_031979.2	25468084	25475506	-0.041467	-0.084330	-0.047364	-0.006386
NC_031979.2	25468415	25512508	-0.125861	-0.158400	-0.091577	-0.038827
NC_031979.2	25469053	25524326	-0.204258	-0.467503	-0.191365	-0.116324
NC_031979.2	25474817	25544881	-0.168824	-0.415930	-0.185402	-0.093752
NC_031979.2	25475510	25561075	-0.002589	-0.005421	-0.002961	0.004460
NC_031979.2	25515536	25562027	0.020982	0.068884	0.030100	0.018877
NC_031979.2	25524449	25562410	0.094150	0.266128	0.128183	0.063420
NC_031979.2	25544901	25589758	0.012613	0.032372	0.014895	0.023326
NC_031979.2	25561083	25595754	-0.045103	-0.137216	-0.055988	-0.015553
NC_031979.2	25562042	25597048	-0.048309	-0.154443	-0.071543	-0.023926
NC_031979.2	25562413	25604461	-0.100269	-0.363543	-0.171083	-0.058671
NC_031979.2	25589785	25605591	-0.084719	-0.489602	-0.175445	-0.055362
NC_031979.2	25595841	25626313	-0.080930	-0.405759	-0.168327	-0.049132
NC_031979.2	25597049	25627170	-0.075556	-0.396075	-0.156322	-0.042411
NC_031979.2	25604554	25643701	-0.044302	-0.084531	-0.052921	-0.023100
NC_031979.2	25605640	25687708	-0.040809	-0.044567	-0.031898	-0.010519
NC_031979.2	25626354	25729706	0.006795	0.004742	0.003347	0.009658
NC_031979.2	25627387	25740548	-0.021031	-0.012451	-0.008543	-0.005377
NC_031979.2	25643709	25790057	-0.326647	-0.165632	-0.098649	-0.235025
NC_031979.2	25687711	25859932	-0.360986	-0.124837	-0.072706	-0.276998
NC_031979.2	25729714	25871128	-0.321876	-0.152743	-0.084733	-0.253535
NC_031979.2	25740693	25911209	-0.465268	-0.225044	-0.125431	-0.384876
NC_031979.2	25790304	25949278	-0.296959	-0.150105	-0.087799	-0.258691
NC_031979.2	25860029	25980046	-0.130299	-0.076218	-0.046847	-0.114771
NC_031979.2	25873018	26018304	-0.197731	-0.105425	-0.065130	-0.175117
NC_031979.2	25911381	26037800	-0.223555	-0.130811	-0.080627	-0.203352
NC_031979.2	25950976	26082502	0.017265	0.009207	0.005930	0.016911
NC_031979.2	25981883	26124976	-0.236516	-0.118031	-0.068971	-0.219024
NC_031979.2	26019430	26153141	-0.018485	-0.010054	-0.006086	-0.017261
NC_031979.2	26038578	26159414	0.009745	0.005346	0.003182	0.009593
NC_031979.2	26082944	26188014	0.002703	0.001713	0.001033	0.002803
NC_031979.2	26124998	26207106	0.087181	0.057685	0.038045	0.072940
NC_031979.2	26153422	26216763	-0.036248	-0.022637	-0.014719	-0.028753
NC_031979.2	26159664	26233018	0.247807	0.137446	0.097107	0.193274
NC_031979.2	26188336	26246403	0.216277	0.115207	0.079735	0.160556
NC_031979.2	26207537	26277868	0.184659	0.097837	0.064997	0.155238
NC_031979.2	26216771	26304453	0.378701	0.207640	0.132283	0.330123
NC_031979.2	26233147	26334056	0.276802	0.158133	0.094211	0.252016
NC_031979.2	26247797	26356307	0.115062	0.065847	0.036938	0.106954
NC_031979.2	26278144	26397387	0.199164	0.108610	0.060989	0.194413
NC_031979.2	26305334	26426020	-0.129958	-0.070554	-0.039753	-0.126074
NC_031979.2	26334196	26459550	-0.158952	-0.076806	-0.043350	-0.155164
NC_031979.2	26356402	26471907	-0.187516	-0.105435	-0.058008	-0.184729
NC_031979.2	26400050	26493458	-0.141445	-0.098512	-0.050325	-0.140288
NC_031979.2	26426143	26545247	-0.038475	-0.022215	-0.011762	-0.038083
NC_031979.2	26459581	26572915	0.075297	0.048019	0.027053	0.074098
NC_031979.2	26471962	26602458	0.104000	0.057127	0.033639	0.101721
NC_031979.2	26493648	26639643	-0.129061	-0.061966	-0.040854	-0.125210
NC_031979.2	26548433	26672114	-0.122040	-0.063060	-0.040786	-0.115738
NC_031979.2	26573519	26726009	-0.224782	-0.094003	-0.062500	-0.208581
NC_031979.2	26602794	26768786	-0.290826	-0.137629	-0.085175	-0.274509
NC_031979.2	26640172	26790165	-0.184352	-0.086947	-0.052869	-0.158259
NC_031979.2	26672199	26811765	-0.127314	-0.069682	-0.042060	-0.114796
NC_031979.2	26727137	26839911	0.072584	0.050968	0.030026	0.068071
NC_031979.2	26769020	26866370	0.239772	0.143935	0.092110	0.223650
NC_031979.2	26790284	26900923	0.439557	0.275283	0.175951	0.421843
NC_031979.2	26811843	26924774	0.500982	0.270381	0.179985	0.443148
NC_031979.2	26839925	26951146	0.696441	0.271457	0.193655	0.608378
NC_031979.2	26866441	26999307	0.684365	0.201870	0.155018	0.593112
NC_031979.2	26900936	27035028	0.551047	0.168175	0.128203	0.492128
NC_031979.2	26928055	27041694	0.372999	0.132850	0.098902	0.336088
NC_031979.2	26951164	27079906	-0.105651	-0.035872	-0.025789	-0.093133
NC_031979.2	27000487	27122683	0.023481	0.011354	0.007398	0.021254
NC_031979.2	27035029	27150512	-0.017423	-0.007685	-0.005028	-0.015591
NC_031979.2	27043889	27184554	0.338445	0.137290	0.094331	0.297279
NC_031979.2	27086921	27225338	0.438369	0.197694	0.129332	0.382934
NC_031979.2	27128721	27274024	0.299630	0.104408	0.065673	0.221804
NC_031979.2	27151505	27293501	0.317813	0.123953	0.077583	0.245191
NC_031979.2	27184741	27316982	0.518598	0.248128	0.152101	0.445558
NC_031979.2	27226972	27326275	0.476762	0.255394	0.154775	0.411327
NC_031979.2	27274054	27327706	0.404687	0.306124	0.192287	0.360485
NC_031979.2	27294130	27338478	0.255137	0.196768	0.121611	0.193988
NC_031979.2	27317048	27374256	-0.055411	-0.041402	-0.022165	-0.037918
NC_031979.2	27326280	27401113	0.005563	0.003596	0.002112	0.001359
NC_031979.2	27327753	27408877	-0.045690	-0.036057	-0.019905	-0.026658
NC_031979.2	27340937	27434029	0.207034	0.177531	0.096612	0.134129
NC_031979.2	27376658	27451124	-0.110008	-0.106251	-0.054543	-0.069676
NC_031979.2	27401129	27482090	-0.484600	-0.464151	-0.213360	-0.375341
NC_031979.2	27408884	27531969	-0.340628	-0.250830	-0.130497	-0.284166
NC_031979.2	27434629	27561775	-0.071033	-0.050081	-0.026940	-0.063837
NC_031979.2	27451249	27568305	0.348147	0.251531	0.151375	0.340872
NC_031979.2	27483390	27592837	0.714008	0.479958	0.329991	0.707782
NC_031979.2	27532874	27628007	0.686572	0.399194	0.279563	0.676871
NC_031979.2	27561795	27654245	0.584630	0.335247	0.232535	0.571046
NC_031979.2	27568824	27677261	0.293772	0.131685	0.088464	0.280643
NC_031979.2	27594053	27711336	0.531158	0.240206	0.147266	0.511153
NC_031979.2	27631978	27745167	0.678386	0.320298	0.201417	0.650769
NC_031979.2	27654693	27777505	0.631610	0.289617	0.183710	0.603691
NC_031979.2	27679821	27814344	0.703015	0.355228	0.229339	0.659298
NC_031979.2	27711644	27850449	0.638591	0.318411	0.221402	0.595142
NC_031979.2	27754842	27887933	0.258148	0.143653	0.093057	0.244147
NC_031979.2	27777677	27916741	0.286187	0.161520	0.104224	0.261386
NC_031979.2	27814419	27952071	0.085596	0.043126	0.026438	0.079464
NC_031979.2	27850458	27967266	0.013836	0.008288	0.004744	0.013979
NC_031979.2	27887953	28009698	0.232765	0.134552	0.075039	0.210090
NC_031979.2	27917281	28027435	0.432505	0.279085	0.152193	0.427454
NC_031979.2	27952092	28040896	0.709281	0.564390	0.313833	0.704406
NC_031979.2	27974509	28044293	0.947152	0.754133	0.439435	0.946165
NC_031979.2	28009744	28054612	0.937175	0.818431	0.476621	0.935805
NC_031979.2	28027449	28056914	0.841674	0.714231	0.439941	0.774101
NC_031979.2	28040915	28062155	0.514332	0.390001	0.265533	0.368280
NC_031979.2	28044294	28075878	0.134251	0.086645	0.064233	0.068145
NC_031979.2	28054622	28093862	0.181574	0.108894	0.080756	0.090327
NC_031979.2	28056943	28119391	0.174211	0.111942	0.080253	0.086420
NC_031979.2	28062156	28186537	0.111163	0.054709	0.040980	0.071872
NC_031979.2	28075958	28198250	0.110590	0.069006	0.048928	0.068189
NC_031979.2	28093916	28232031	-0.045726	-0.041922	-0.026004	-0.027633
NC_031979.2	28119393	28235636	-0.081179	-0.085290	-0.046647	-0.050757
NC_031979.2	28187949	28251880	0.086403	0.190545	0.062345	0.051563
NC_031979.2	28207491	28254546	0.226292	0.453865	0.147531	0.146837
NC_031979.2	28232039	28262640	0.352459	0.770618	0.234582	0.211495
NC_031979.2	28242783	28269624	0.242574	0.429151	0.159935	0.161298
NC_031979.2	28251891	28287641	0.190620	0.262829	0.119536	0.131057
NC_031979.2	28254574	28298654	0.144256	0.164226	0.089050	0.109445
NC_031979.2	28262661	28299983	0.099933	0.115492	0.073092	0.080779
NC_031979.2	28269637	28346468	0.368136	0.368985	0.235642	0.255969
NC_031979.2	28288030	28373422	0.184641	0.186743	0.118179	0.134346
NC_031979.2	28298655	28393340	-0.027289	-0.024251	-0.014259	-0.017259
NC_031979.2	28300002	28409916	-0.283526	-0.241373	-0.137083	-0.226908
NC_031979.2	28348040	28423253	-0.546348	-0.461853	-0.265320	-0.433852
NC_031979.2	28373497	28437606	-0.708028	-0.704855	-0.367766	-0.587257
NC_031979.2	28393773	28452196	-0.814547	-0.909970	-0.456819	-0.707698
NC_031979.2	28410076	28508010	-0.672973	-0.737953	-0.364033	-0.578023
NC_031979.2	28423683	28515680	-0.561152	-0.713304	-0.320052	-0.466030
NC_031979.2	28437613	28522250	-0.319488	-0.397759	-0.166637	-0.239893
NC_031979.2	28463729	28557614	-0.008960	-0.012960	-0.004900	-0.004582
NC_031979.2	28508884	28561237	-0.073565	-0.117003	-0.043659	-0.038129
NC_031979.2	28515691	28566885	-0.024041	-0.036000	-0.015387	-0.011187
NC_031979.2	28522254	28605640	-0.075458	-0.149424	-0.084814	-0.026764
NC_031979.2	28557625	28611876	-0.020266	-0.040265	-0.026414	-0.013073
NC_031979.2	28561253	28617019	-0.011092	-0.029723	-0.019005	-0.006935
NC_031979.2	28566926	28617438	0.026116	0.110114	0.071995	0.013117
NC_031979.2	28605713	28646108	0.015996	0.037325	0.027947	0.008052
NC_031979.2	28611879	28669620	-0.055641	-0.076075	-0.049818	-0.028205
NC_031979.2	28617026	28724917	-0.059374	-0.053655	-0.033269	-0.031128
NC_031979.2	28617440	28753265	-0.102712	-0.040348	-0.026637	-0.065924
NC_031979.2	28646174	28771738	0.161733	0.060738	0.039900	0.125671
NC_031979.2	28669632	28796672	0.173262	0.081146	0.052481	0.159229
NC_031979.2	28724928	28835573	0.200872	0.108312	0.066533	0.192087
NC_031979.2	28753287	28852514	0.041138	0.027197	0.016625	0.040042
NC_031979.2	28771820	28855347	-0.025617	-0.018344	-0.011726	-0.025113
NC_031979.2	28796707	28879365	0.071848	0.052591	0.035539	0.068141
NC_031979.2	28837035	28902384	0.085384	0.055106	0.040940	0.079270
NC_031979.2	28852612	28934669	0.370575	0.253919	0.163946	0.345569
NC_031979.2	28855391	28955461	0.568006	0.362853	0.206756	0.538238
NC_031979.2	28880646	28978685	0.604144	0.305863	0.183131	0.596532
NC_031979.2	28902781	29014985	0.318225	0.204551	0.111588	0.305067
NC_031979.2	28938651	29055369	0.065985	0.039529	0.022395	0.058477
NC_031979.2	28955652	29131876	-0.079208	-0.036642	-0.022679	-0.078280
NC_031979.2	28979212	29196843	-0.208751	-0.090628	-0.055126	-0.188483
NC_031979.2	29015313	29240396	0.270957	0.102142	0.068022	0.227493
NC_031979.2	29055371	29267188	0.533787	0.199314	0.132787	0.463723
NC_031979.2	29132575	29319680	0.637196	0.281836	0.188978	0.571172
NC_031979.2	29210104	29351394	0.584629	0.293261	0.192046	0.548054
NC_031979.2	29240399	29397904	0.417821	0.202466	0.133377	0.413085
NC_031979.2	29277864	29440440	0.478848	0.211486	0.144953	0.463577
NC_031979.2	29320047	29474910	0.391776	0.173149	0.116133	0.359834
NC_031979.2	29351514	29575360	0.307869	0.130523	0.076585	0.256388
NC_031979.2	29398393	29589969	0.421562	0.226760	0.111985	0.252252
NC_031979.2	29440459	29591116	0.192083	0.193936	0.085466	0.091861
NC_031979.2	29477581	29591819	0.083939	0.122593	0.053355	0.032202
NC_031979.2	29575396	29592741	-0.002852	-0.010292	-0.007138	-0.006869
NC_031979.2	29589976	29595575	0.005584	0.011172	0.009033	0.002049
NC_031979.2	29591249	29595926	-0.020070	-0.032859	-0.026332	-0.005870
NC_031979.2	29591821	29598637	-0.042176	-0.066963	-0.055090	-0.015562
NC_031979.2	29592745	29601649	-0.024605	-0.040889	-0.033308	-0.008208
NC_031979.2	29595581	29615009	-0.082100	-0.181083	-0.122116	-0.031672
NC_031979.2	29595932	29624875	-0.082696	-0.193609	-0.130069	-0.045176
NC_031979.2	29598661	29627587	-0.099449	-0.231856	-0.149117	-0.054360
NC_031979.2	29601661	29640009	0.064672	0.095551	0.070054	0.038197
NC_031979.2	29615069	29662590	0.080183	0.118735	0.080084	0.047142
NC_031979.2	29625352	29683651	0.101831	0.156926	0.094973	0.057482
NC_031979.2	29627758	29689850	0.166462	0.260356	0.158633	0.095179
NC_031979.2	29641641	29802460	-0.003693	-0.010280	-0.004358	-0.000726
NC_031979.2	29662596	29804766	0.119311	0.400327	0.200077	0.066523
NC_031979.2	29683697	29808489	0.153152	0.509831	0.305944	0.090010
NC_031979.2	29689851	29830615	0.145791	0.388439	0.256841	0.085250
NC_031979.2	29802467	29833069	0.208389	0.494965	0.381325	0.114777
NC_031979.2	29804777	29879801	0.249726	0.469123	0.355362	0.141891
NC_031979.2	29808493	29899763	0.231315	0.413526	0.297831	0.124742
NC_031979.2	29830649	29901262	0.193082	0.373425	0.276683	0.089838
NC_031979.2	29833086	29902995	0.167646	0.276656	0.194566	0.070364
NC_031979.2	29879804	29904462	-0.034448	-0.076799	-0.044830	-0.013205
NC_031979.2	29899899	30055424	-0.060502	-0.118021	-0.074293	-0.018213
NC_031979.2	29901267	30119605	-0.013950	-0.022262	-0.010394	-0.007663
NC_031979.2	29903541	30142756	0.046422	0.071345	0.036627	0.012693
NC_031979.2	29904520	30230230	0.050952	0.062727	0.034660	0.022251
NC_031979.2	30055430	30244550	-0.212906	-0.337248	-0.156734	-0.135159
NC_031979.2	30120049	30253682	-0.538930	-0.732260	-0.342524	-0.400547
NC_031979.2	30143439	30264444	-0.593953	-0.709105	-0.330162	-0.385234
NC_031979.2	30230376	30287428	-0.614346	-0.674114	-0.311057	-0.394669
NC_031979.2	30244564	30287938	-0.568115	-0.511357	-0.249916	-0.341400
NC_031979.2	30253691	30288198	-0.076710	-0.085034	-0.046811	-0.029732
NC_031979.2	30264566	30293042	-0.057963	-0.118919	-0.062531	-0.036900
NC_031979.2	30287440	30300432	-0.022586	-0.249729	-0.082271	-0.020908
NC_031979.2	30287941	30301713	-0.027783	-0.264419	-0.091919	-0.011190
NC_031979.2	30288205	30302507	0.004149	0.015118	0.008301	0.008121
NC_031979.2	30293047	30338434	-0.003547	-0.005630	-0.003614	0.002769
NC_031979.2	30300439	30388670	0.037332	0.025238	0.017472	0.026415
NC_031979.2	30301720	30419978	0.141813	0.076211	0.047299	0.101416
NC_031979.2	30303015	30434971	0.507678	0.268427	0.157786	0.456785
NC_031979.2	30338475	30494331	0.516008	0.269743	0.154919	0.490326
NC_031979.2	30390544	30519830	0.394272	0.249788	0.137010	0.374592
NC_031979.2	30419984	30542988	0.536019	0.354753	0.189370	0.506928
NC_031979.2	30436470	30577506	0.356682	0.258583	0.138274	0.325892
NC_031979.2	30496699	30632253	0.346299	0.240810	0.137333	0.321827
NC_031979.2	30520285	30681200	0.326352	0.203415	0.120168	0.280699
NC_031979.2	30544259	30743702	0.215444	0.102016	0.065915	0.181874
NC_031979.2	30578323	30804272	0.223558	0.071017	0.046071	0.194558
NC_031979.2	30632845	30841833	-0.003004	-0.000949	-0.000607	-0.007586
NC_031979.2	30692007	30856302	0.182391	0.051517	0.034807	0.152826
NC_031979.2	30744842	30916805	0.116105	0.040332	0.026416	0.094176
NC_031979.2	30804273	30965813	-0.080990	-0.034945	-0.022828	-0.078000
NC_031979.2	30841844	31020337	0.105278	0.044865	0.028250	0.087516
NC_031979.2	30856369	31107153	0.208874	0.078686	0.048567	0.198888
NC_031979.2	30917650	31137794	0.493493	0.182536	0.117799	0.482386
NC_031979.2	30967440	31177068	0.838532	0.209833	0.145038	0.777436
NC_031979.2	31021823	31207436	0.451647	0.127552	0.092089	0.369729
NC_031979.2	31109121	31230084	0.422816	0.141589	0.099644	0.355381
NC_031979.2	31137832	31279297	0.318172	0.089245	0.065913	0.258344
NC_031979.2	31177175	31349338	0.289657	0.080088	0.061192	0.244704
NC_031979.2	31207722	31385797	0.536312	0.132365	0.101896	0.495364
NC_031979.2	31230094	31441648	0.323631	0.075904	0.057013	0.302063
NC_031979.2	31280866	31484876	0.240962	0.045078	0.034854	0.220260
