chr	windowStart	windowEnd	D	f_d	f_dM	d_f
NC_031978.2	20917275	21034239	-0.202172	-0.090694	-0.058877	-0.199513
NC_031978.2	20963947	21049586	-0.047561	-0.023628	-0.015315	-0.049861
NC_031978.2	20991922	21092143	-0.023277	-0.012940	-0.008314	-0.025492
NC_031978.2	21009413	21106231	-0.509741	-0.393031	-0.217526	-0.463806
NC_031978.2	21034244	21131381	-0.382175	-0.253228	-0.155583	-0.350982
NC_031978.2	21050115	21170574	-0.279383	-0.155146	-0.097039	-0.260453
NC_031978.2	21092267	21199979	-0.381018	-0.176664	-0.112816	-0.361618
NC_031978.2	21106234	21242426	-0.086532	-0.027676	-0.020336	-0.087257
NC_031978.2	21131585	21302895	-0.103858	-0.031120	-0.022481	-0.103521
NC_031978.2	21170970	21340967	-0.325306	-0.124677	-0.085027	-0.321804
NC_031978.2	21200087	21377583	-0.050416	-0.021060	-0.014301	-0.053564
NC_031978.2	21243640	21397726	0.048989	0.022266	0.014388	0.049253
NC_031978.2	21302902	21426390	0.072228	0.043031	0.024334	0.072193
NC_031978.2	21340977	21444738	0.178994	0.103299	0.058906	0.170231
NC_031978.2	21381948	21479399	-0.066636	-0.042742	-0.022219	-0.061043
NC_031978.2	21399986	21510644	-0.270198	-0.132838	-0.076267	-0.246762
NC_031978.2	21426581	21550231	-0.275241	-0.094530	-0.063256	-0.226345
NC_031978.2	21445035	21585128	-0.194453	-0.064609	-0.042804	-0.172302
NC_031978.2	21479508	21623784	-0.297211	-0.105941	-0.070116	-0.274527
NC_031978.2	21510670	21655899	-0.354576	-0.141770	-0.092957	-0.329353
NC_031978.2	21552475	21678956	-0.094241	-0.042912	-0.027322	-0.092093
NC_031978.2	21588900	21685900	-0.160374	-0.082740	-0.053068	-0.157693
NC_031978.2	21628067	21711195	-0.101276	-0.047529	-0.031775	-0.100616
NC_031978.2	21656282	21736994	0.015800	0.008064	0.005257	0.015451
NC_031978.2	21679163	21767225	-0.108660	-0.055424	-0.037251	-0.105900
NC_031978.2	21686210	21803744	-0.119422	-0.043097	-0.030686	-0.113135
NC_031978.2	21711344	21817589	-0.006084	-0.002527	-0.001709	-0.005452
NC_031978.2	21737527	21825309	0.073033	0.032838	0.022652	0.057109
NC_031978.2	21767829	21845678	0.090765	0.046631	0.031968	0.067436
NC_031978.2	21803998	21860542	0.243826	0.162691	0.110332	0.180270
NC_031978.2	21819973	21870977	-0.373719	-0.584373	-0.277343	-0.311095
NC_031978.2	21825397	21908034	-0.396610	-0.528850	-0.248734	-0.370589
NC_031978.2	21846855	21918623	-0.356877	-0.333192	-0.175081	-0.353140
NC_031978.2	21860999	21945220	-0.137651	-0.126801	-0.067189	-0.139961
NC_031978.2	21871435	21967639	0.456010	0.233068	0.161633	0.364090
NC_031978.2	21908917	22007541	0.617104	0.266474	0.188182	0.473852
NC_031978.2	21919340	22034360	0.467894	0.213633	0.135948	0.352771
NC_031978.2	21947864	22060525	-0.213630	-0.092301	-0.060821	-0.173046
NC_031978.2	21968049	22102786	-0.213858	-0.105921	-0.065165	-0.207543
NC_031978.2	22007656	22141607	-0.295671	-0.150290	-0.093652	-0.290291
NC_031978.2	22037005	22185354	-0.351104	-0.150216	-0.104288	-0.346257
NC_031978.2	22062468	22220075	0.131611	0.060835	0.040244	0.124443
NC_031978.2	22102812	22241521	0.084329	0.039009	0.025844	0.074758
NC_031978.2	22141610	22301370	0.133397	0.048052	0.033340	0.118604
NC_031978.2	22188381	22335923	0.016351	0.007210	0.004672	0.015176
NC_031978.2	22220441	22359918	-0.175272	-0.071238	-0.045319	-0.125973
NC_031978.2	22249489	22374174	0.223302	0.106477	0.070393	0.180205
NC_031978.2	22310481	22415437	0.241713	0.152102	0.086723	0.187357
NC_031978.2	22339049	22429771	0.673984	0.450073	0.284635	0.514076
NC_031978.2	22360522	22466121	0.740404	0.284091	0.221222	0.656256
NC_031978.2	22374836	22471489	0.400911	0.147647	0.111997	0.298977
NC_031978.2	22415726	22474855	0.269897	0.142934	0.118268	0.195998
NC_031978.2	22429833	22482401	-0.010187	-0.005350	-0.004292	-0.006124
NC_031978.2	22466241	22483415	0.032840	0.069731	0.039220	0.018383
NC_031978.2	22471492	22511595	0.042105	0.066869	0.040026	0.022527
NC_031978.2	22474860	22531569	-0.009519	-0.010037	-0.006122	-0.000858
NC_031978.2	22482408	22564465	0.087848	0.055104	0.036022	0.047227
NC_031978.2	22483420	22583833	-0.009620	-0.003326	-0.002440	-0.007859
NC_031978.2	22512947	22616512	0.132447	0.050312	0.036085	0.119255
NC_031978.2	22531575	22670047	0.254178	0.080457	0.055872	0.227853
NC_031978.2	22564467	22701018	0.309472	0.103290	0.073476	0.281850
NC_031978.2	22584219	22768629	0.499324	0.163529	0.110357	0.445200
NC_031978.2	22622626	22819714	0.206218	0.062556	0.043982	0.187661
NC_031978.2	22670182	22831157	0.276359	0.107087	0.071195	0.270452
NC_031978.2	22701236	22858404	0.283318	0.117719	0.074947	0.281483
NC_031978.2	22770244	22907331	0.155927	0.066194	0.042105	0.155115
NC_031978.2	22819715	22932566	0.374219	0.177241	0.107228	0.371489
NC_031978.2	22831163	22961064	0.291316	0.131555	0.085501	0.272085
NC_031978.2	22860157	22997712	0.125804	0.045650	0.031724	0.114434
NC_031978.2	22907636	23045418	0.226049	0.077365	0.056243	0.205379
NC_031978.2	22932920	23086880	0.067323	0.026448	0.018858	0.062195
NC_031978.2	22963301	23124557	-0.172508	-0.068165	-0.047881	-0.169851
NC_031978.2	22997831	23190743	-0.288482	-0.129934	-0.080242	-0.288180
NC_031978.2	23046798	23250842	-0.290412	-0.142554	-0.084385	-0.290353
NC_031978.2	23086926	23283357	-0.374067	-0.163766	-0.094360	-0.372365
NC_031978.2	23125269	23296695	-0.347391	-0.143314	-0.082992	-0.345401
NC_031978.2	23193736	23311110	-0.282205	-0.117519	-0.072619	-0.232066
NC_031978.2	23251753	23341619	-0.433472	-0.313807	-0.176977	-0.362565
NC_031978.2	23283368	23379282	-0.515195	-0.404568	-0.210551	-0.451264
NC_031978.2	23298216	23405681	-0.437565	-0.318851	-0.171941	-0.377985
NC_031978.2	23313885	23418115	-0.425637	-0.295180	-0.164585	-0.399722
NC_031978.2	23341642	23431606	-0.282771	-0.152307	-0.093448	-0.232436
NC_031978.2	23381820	23431705	-0.026716	-0.014866	-0.010489	-0.017405
NC_031978.2	23405682	23431850	0.071916	0.050545	0.041004	0.041537
NC_031978.2	23418116	23464915	0.145265	0.113089	0.098701	0.069121
NC_031978.2	23431625	23468042	0.124694	0.159333	0.121945	0.042448
NC_031978.2	23431711	23468876	0.162437	0.202765	0.137071	0.051925
NC_031978.2	23431853	23469447	0.139672	0.190672	0.102425	0.040163
NC_031978.2	23464918	23470607	0.063420	0.138137	0.041658	0.005206
NC_031978.2	23468072	23471895	0.129665	0.335235	0.089907	0.046953
NC_031978.2	23468885	23474012	0.246037	0.454425	0.154237	0.117620
NC_031978.2	23469485	23482322	0.352810	0.471296	0.218744	0.210986
NC_031978.2	23470677	23496611	0.576002	0.593639	0.396452	0.429242
NC_031978.2	23471984	23511413	0.372213	0.211703	0.163866	0.212240
NC_031978.2	23474013	23523310	-0.124089	-0.070983	-0.051671	-0.058115
NC_031978.2	23482334	23533647	-0.568078	-0.427589	-0.262504	-0.378813
NC_031978.2	23497524	23542783	-0.583492	-0.479669	-0.266114	-0.422933
NC_031978.2	23511428	23574386	-0.288708	-0.276524	-0.140308	-0.266106
NC_031978.2	23523327	23594991	-0.115210	-0.115382	-0.053975	-0.112463
NC_031978.2	23534009	23636463	0.169879	0.131333	0.067099	0.169243
NC_031978.2	23545891	23686025	0.255958	0.147121	0.081976	0.239785
NC_031978.2	23574398	23711583	-0.205800	-0.104983	-0.056523	-0.185659
NC_031978.2	23597049	23768854	-0.420544	-0.122433	-0.083811	-0.364543
NC_031978.2	23640871	23809249	0.058752	0.011525	0.008568	0.048371
NC_031978.2	23686048	23849119	0.198072	0.031726	0.024365	0.196468
NC_031978.2	23718621	23891231	0.540955	0.101448	0.080899	0.536627
NC_031978.2	23769300	23912782	0.641964	0.164460	0.119119	0.640411
NC_031978.2	23810967	23944514	0.512815	0.137870	0.099651	0.477140
NC_031978.2	23852460	23978027	0.386439	0.171291	0.113209	0.363891
NC_031978.2	23891237	24009676	0.401326	0.196147	0.134527	0.382423
NC_031978.2	23913821	24072175	0.213755	0.094186	0.066458	0.202167
NC_031978.2	23944773	24095639	-0.167803	-0.093382	-0.061081	-0.166145
NC_031978.2	23980097	24124551	-0.370988	-0.204181	-0.133623	-0.374639
NC_031978.2	24009792	24142376	-0.721985	-0.565263	-0.296918	-0.685781
NC_031978.2	24073908	24165546	-0.662671	-0.682096	-0.330038	-0.618988
NC_031978.2	24103991	24185440	0.176930	0.170201	0.077056	0.143467
NC_031978.2	24124560	24193347	0.336345	0.283324	0.136088	0.307034
NC_031978.2	24142933	24225403	0.473018	0.322937	0.175596	0.446947
NC_031978.2	24168376	24254622	0.505137	0.319122	0.174141	0.456382
NC_031978.2	24185459	24270814	0.472475	0.268427	0.166280	0.427028
NC_031978.2	24194140	24346462	0.508720	0.272759	0.163551	0.457642
NC_031978.2	24225404	24380153	0.079605	0.044552	0.025076	0.072903
NC_031978.2	24255513	24406558	-0.253878	-0.156794	-0.088813	-0.247936
NC_031978.2	24270913	24433973	-0.767148	-0.412248	-0.240448	-0.706976
NC_031978.2	24347115	24458472	-0.734962	-0.480649	-0.273713	-0.697842
NC_031978.2	24380610	24528561	-0.548628	-0.283753	-0.168633	-0.515329
NC_031978.2	24407793	24584038	-0.213407	-0.096244	-0.056118	-0.199442
NC_031978.2	24435450	24616839	-0.022740	-0.010191	-0.005845	-0.032043
NC_031978.2	24458737	24665447	-0.108916	-0.030968	-0.019469	-0.110473
NC_031978.2	24529468	24721683	-0.224201	-0.058323	-0.038413	-0.209930
NC_031978.2	24584503	24757560	-0.078507	-0.023365	-0.016079	-0.082689
NC_031978.2	24617452	24786377	-0.184809	-0.047601	-0.033980	-0.184942
NC_031978.2	24666866	24802733	0.168244	0.051677	0.036339	0.151251
NC_031978.2	24723032	24836292	0.443416	0.180892	0.125812	0.415279
NC_031978.2	24757631	24859799	0.108138	0.053362	0.032761	0.103085
NC_031978.2	24786392	24894976	0.143415	0.081811	0.048026	0.139089
NC_031978.2	24803567	24911532	0.057420	0.029033	0.017396	0.056168
NC_031978.2	24837844	24928964	-0.255304	-0.137325	-0.077309	-0.241965
NC_031978.2	24859813	24961167	-0.196075	-0.085521	-0.053183	-0.182669
NC_031978.2	24895654	25011293	-0.277966	-0.132231	-0.077070	-0.259243
NC_031978.2	24911533	25056674	-0.533317	-0.243416	-0.139015	-0.481805
NC_031978.2	24928974	25102482	0.155074	0.065946	0.043422	0.141976
NC_031978.2	24961409	25152022	0.458992	0.181574	0.125834	0.403818
NC_031978.2	25012312	25171147	0.540879	0.235888	0.167249	0.482384
NC_031978.2	25060679	25195901	0.471393	0.260620	0.175711	0.430740
NC_031978.2	25102667	25226764	0.558096	0.289183	0.176259	0.531164
NC_031978.2	25152025	25245091	0.407824	0.234740	0.134913	0.405704
NC_031978.2	25171364	25266126	0.462728	0.232844	0.143082	0.448681
NC_031978.2	25198207	25326224	0.436768	0.195249	0.123665	0.415651
NC_031978.2	25227637	25348877	0.022834	0.008601	0.006149	0.021279
NC_031978.2	25245104	25392049	-0.035588	-0.012567	-0.009527	-0.031150
NC_031978.2	25266531	25421416	-0.429908	-0.203410	-0.135219	-0.412198
NC_031978.2	25327176	25441122	-0.549925	-0.277961	-0.181358	-0.538455
NC_031978.2	25350938	25461231	-0.675260	-0.325603	-0.209510	-0.668590
NC_031978.2	25392546	25461781	-0.701986	-0.365192	-0.228051	-0.675254
NC_031978.2	25424514	25475520	-0.583768	-0.276470	-0.185672	-0.525225
NC_031978.2	25441741	25496698	-0.065584	-0.030190	-0.021646	-0.059458
NC_031978.2	25461235	25526254	0.403389	0.249878	0.177520	0.373384
NC_031978.2	25461789	25585031	0.513643	0.271889	0.191288	0.488499
NC_031978.2	25476209	25621911	0.669380	0.327391	0.229188	0.666637
NC_031978.2	25496934	25671154	0.624372	0.290211	0.199305	0.624066
NC_031978.2	25528444	25724048	0.254272	0.067231	0.048889	0.253619
NC_031978.2	25587814	25775820	0.166652	0.045830	0.034031	0.164791
NC_031978.2	25624187	25817053	0.213865	0.053225	0.038906	0.208785
NC_031978.2	25671814	25865615	0.011847	0.002507	0.001842	0.011423
NC_031978.2	25725306	25909008	0.021713	0.006169	0.004100	0.020543
NC_031978.2	25776987	25918487	0.205233	0.071803	0.046960	0.220265
NC_031978.2	25817058	25948803	0.149242	0.059446	0.039292	0.160941
NC_031978.2	25868522	25995605	0.330524	0.156924	0.093980	0.301660
NC_031978.2	25909016	26049910	0.293178	0.153829	0.099220	0.272535
NC_031978.2	25918516	26060523	0.172146	0.081294	0.052715	0.147359
NC_031978.2	25955780	26078973	0.205008	0.095217	0.066233	0.166400
NC_031978.2	25997626	26079541	0.127789	0.065796	0.051735	0.081884
NC_031978.2	26049912	26080121	0.125848	0.088954	0.070000	0.062009
NC_031978.2	26061818	26080272	0.133489	0.118671	0.095300	0.061988
NC_031978.2	26078974	26086492	0.128485	0.241738	0.140791	0.058180
NC_031978.2	26079571	26107865	-0.686176	-0.806635	-0.403252	-0.515924
NC_031978.2	26080128	26132711	-0.292301	-0.257329	-0.149815	-0.246255
NC_031978.2	26080280	26147958	-0.145910	-0.122056	-0.074716	-0.134368
NC_031978.2	26086577	26250277	-0.166854	-0.128402	-0.078168	-0.160191
NC_031978.2	26110299	26269899	-0.042217	-0.030823	-0.019259	-0.041044
NC_031978.2	26133028	26311807	-0.380881	-0.259311	-0.149498	-0.371451
NC_031978.2	26148807	26343534	-0.575868	-0.358355	-0.199843	-0.558771
NC_031978.2	26250825	26384789	-0.589291	-0.332256	-0.189216	-0.561975
NC_031978.2	26270612	26420006	-0.207473	-0.094454	-0.056820	-0.196635
NC_031978.2	26311808	26449249	0.244646	0.090413	0.060023	0.225715
NC_031978.2	26343835	26482421	0.236333	0.084976	0.059702	0.221071
NC_031978.2	26384856	26501908	0.232787	0.090856	0.061727	0.223371
NC_031978.2	26420354	26513128	-0.046773	-0.019585	-0.013245	-0.050734
NC_031978.2	26449551	26541052	0.300008	0.177565	0.105415	0.281392
NC_031978.2	26482436	26577433	0.715427	0.485486	0.240085	0.679702
NC_031978.2	26501948	26608991	0.448028	0.315589	0.153787	0.431314
NC_031978.2	26513520	26628436	0.626714	0.469055	0.240979	0.615329
NC_031978.2	26541684	26671543	0.447115	0.291798	0.156644	0.434565
NC_031978.2	26580433	26694722	0.220449	0.136104	0.074782	0.213312
NC_031978.2	26613829	26734132	0.446184	0.297057	0.168571	0.435313
NC_031978.2	26632499	26762669	-0.224145	-0.126048	-0.073746	-0.220675
NC_031978.2	26671564	26807997	-0.264073	-0.144859	-0.082978	-0.262246
NC_031978.2	26697249	26844043	-0.100076	-0.054594	-0.032880	-0.096492
NC_031978.2	26736949	26880882	-0.531635	-0.248843	-0.149973	-0.509010
NC_031978.2	26764415	26900155	-0.224784	-0.090881	-0.057582	-0.214577
NC_031978.2	26810895	26913693	-0.303462	-0.146970	-0.089501	-0.276728
NC_031978.2	26846973	26919999	-0.487164	-0.268618	-0.159267	-0.420886
NC_031978.2	26880892	26933480	-0.442122	-0.261670	-0.162857	-0.359277
NC_031978.2	26901951	26993209	-0.706870	-0.292640	-0.200575	-0.558861
NC_031978.2	26913936	26999090	-0.518863	-0.206654	-0.157611	-0.343802
NC_031978.2	26920010	27003988	-0.394517	-0.172096	-0.132115	-0.246831
NC_031978.2	26937426	27040813	0.004096	0.001547	0.001059	0.007652
NC_031978.2	26993934	27085805	0.059876	0.032789	0.019037	0.038971
NC_031978.2	26999133	27133676	-0.069687	-0.026304	-0.015724	-0.053615
NC_031978.2	27004004	27209290	-0.073373	-0.018667	-0.011992	-0.062516
NC_031978.2	27043356	27239333	-0.252857	-0.061765	-0.041838	-0.173241
NC_031978.2	27088953	27260414	-0.046122	-0.011965	-0.008399	-0.032660
NC_031978.2	27133709	27441833	0.301342	0.087993	0.063789	0.179247
NC_031978.2	27210695	27500073	0.117536	0.057748	0.036620	0.075525
NC_031978.2	27239339	27532312	-0.060211	-0.028634	-0.018007	-0.044216
NC_031978.2	27264208	27565497	0.270084	0.158118	0.090935	0.228610
NC_031978.2	27446718	27580200	0.135464	0.098203	0.059652	0.131634
NC_031978.2	27500554	27605092	0.286569	0.232200	0.130639	0.281074
NC_031978.2	27534224	27626480	0.090854	0.079279	0.040616	0.090230
NC_031978.2	27565499	27631967	-0.490200	-0.505706	-0.239257	-0.489074
NC_031978.2	27580205	27687639	-0.549550	-0.621200	-0.267314	-0.544153
NC_031978.2	27605463	27805052	-0.539576	-0.448737	-0.236729	-0.519099
NC_031978.2	27627055	27939763	-0.446992	-0.335050	-0.195961	-0.408513
NC_031978.2	27632216	27971958	0.100606	0.045077	0.030110	0.077875
NC_031978.2	27688140	27991547	0.494279	0.199910	0.148132	0.293687
NC_031978.2	27835262	28023219	0.463772	0.203261	0.139261	0.260440
NC_031978.2	27942104	28081851	0.340379	0.095146	0.070377	0.190612
NC_031978.2	27971963	28122394	0.222865	0.073351	0.055363	0.141700
NC_031978.2	27995083	28130670	-0.095898	-0.031082	-0.022830	-0.063163
NC_031978.2	28025092	28164833	-0.429523	-0.149598	-0.109044	-0.264118
NC_031978.2	28081876	28185000	-0.372044	-0.239213	-0.147499	-0.228459
NC_031978.2	28122414	28210010	-0.420202	-0.216441	-0.141697	-0.248762
NC_031978.2	28131903	28228496	-0.392214	-0.162010	-0.109719	-0.240537
NC_031978.2	28164835	28255736	-0.199745	-0.066913	-0.046924	-0.137614
NC_031978.2	28185042	28286346	-0.085539	-0.024564	-0.017288	-0.063668
NC_031978.2	28210415	28397969	0.166018	0.026582	0.019942	0.128391
NC_031978.2	28228513	28465385	-0.167210	-0.027989	-0.019190	-0.144598
NC_031978.2	28257983	28515759	-0.240909	-0.035840	-0.023981	-0.165723
NC_031978.2	28286380	28581099	-0.371073	-0.066551	-0.042042	-0.259531
NC_031978.2	28398142	28607292	-0.359616	-0.122865	-0.067842	-0.253382
NC_031978.2	28468344	28658988	-0.166649	-0.046369	-0.029629	-0.109664
NC_031978.2	28516829	28701307	-0.131484	-0.055959	-0.034388	-0.091068
NC_031978.2	28581102	28794609	0.028112	0.007759	0.005747	0.014404
NC_031978.2	28607867	28837036	0.044130	0.009144	0.006963	0.022222
NC_031978.2	28659002	28907790	0.148093	0.033680	0.024556	0.077859
NC_031978.2	28701308	28975695	0.080216	0.014202	0.010092	0.049560
NC_031978.2	28796396	29009872	0.035352	0.008084	0.005752	0.025003
NC_031978.2	28837038	29034014	0.147800	0.037601	0.026928	0.096739
NC_031978.2	28911564	29060498	0.192531	0.053043	0.038998	0.109244
NC_031978.2	28975712	29084392	0.317054	0.121663	0.090285	0.195561
NC_031978.2	29010716	29122933	0.468661	0.153772	0.108718	0.332798
NC_031978.2	29034022	29145112	0.435420	0.128535	0.090671	0.328800
NC_031978.2	29060533	29167298	0.418535	0.108763	0.078986	0.377713
NC_031978.2	29084710	29251436	0.391376	0.069459	0.051287	0.294983
NC_031978.2	29123132	29309229	0.222505	0.024518	0.019702	0.150227
NC_031978.2	29145432	29355254	0.060721	0.004787	0.003970	0.039474
NC_031978.2	29168875	29432726	-0.359965	-0.032955	-0.027164	-0.287553
NC_031978.2	29251441	29470035	-0.496960	-0.036808	-0.031280	-0.452662
NC_031978.2	29312053	29545845	-0.130075	-0.013395	-0.010972	-0.122105
NC_031978.2	29369733	29587829	0.270224	0.047008	0.036765	0.261397
NC_031978.2	29432845	29668243	0.689344	0.144449	0.102053	0.677838
NC_031978.2	29472266	29710216	0.713286	0.186657	0.123656	0.704002
NC_031978.2	29547566	29790932	0.543743	0.121582	0.077243	0.533973
NC_031978.2	29592262	29829208	0.349035	0.047140	0.032248	0.328144
NC_031978.2	29668252	29882583	0.625979	0.141530	0.093757	0.605938
NC_031978.2	29713862	29913197	0.650805	0.204900	0.133419	0.627782
NC_031978.2	29791282	29960254	0.699250	0.298028	0.187308	0.617137
NC_031978.2	29832353	30010787	0.714141	0.402604	0.237070	0.612385
NC_031978.2	29883582	30060903	0.516284	0.263482	0.181872	0.405367
NC_031978.2	29917283	30084539	0.462877	0.241184	0.159225	0.302661
NC_031978.2	29961573	30141888	0.543120	0.280318	0.192063	0.389055
NC_031978.2	30012666	30146783	0.392886	0.206736	0.133238	0.209653
NC_031978.2	30064256	30169070	0.411112	0.278105	0.168640	0.210472
NC_031978.2	30084543	30226309	0.543292	0.318664	0.187477	0.332894
NC_031978.2	30141969	30277609	0.506189	0.289952	0.177143	0.298489
NC_031978.2	30146878	30278344	0.426179	0.295663	0.183796	0.271587
NC_031978.2	30169083	30279326	0.340130	0.297163	0.175974	0.196444
NC_031978.2	30228311	30279772	0.112870	0.186946	0.112790	0.055968
NC_031978.2	30277631	30280407	-0.050671	-0.937211	-0.206856	-0.024361
NC_031978.2	30278378	30282461	-0.051471	-1.206228	-0.226735	-0.027106
NC_031978.2	30279339	30284218	-0.032662	-0.647890	-0.157866	-0.016901
NC_031978.2	30279773	30284771	-0.005296	-0.069227	-0.025831	-0.002817
NC_031978.2	30280451	30285565	-0.028664	-0.476103	-0.147422	-0.015615
NC_031978.2	30282476	30286010	-0.032597	-0.419067	-0.132534	-0.016955
NC_031978.2	30284234	30287727	-0.049118	-0.756188	-0.160106	-0.024326
NC_031978.2	30284773	30328071	0.125498	0.409514	0.166526	0.067297
NC_031978.2	30285572	30337174	0.294939	0.549378	0.328757	0.169175
NC_031978.2	30286013	30441930	0.408740	0.371390	0.271079	0.261933
NC_031978.2	30287764	30525269	0.599673	0.384841	0.298659	0.441985
NC_031978.2	30328969	30570045	0.544772	0.300866	0.239725	0.384954
NC_031978.2	30338940	30639040	0.477425	0.174805	0.131673	0.341659
NC_031978.2	30442875	30707816	0.373305	0.127354	0.088981	0.276230
NC_031978.2	30526688	30794431	0.037287	0.005986	0.004356	0.027139
NC_031978.2	30570057	30892591	0.228531	0.045377	0.032074	0.176601
NC_031978.2	30639115	30977730	-0.039467	-0.009557	-0.006670	-0.029949
NC_031978.2	30727933	30978051	0.016963	0.005084	0.003629	0.010631
NC_031978.2	30800614	31064482	-0.046292	-0.017141	-0.010641	-0.054187
NC_031978.2	30901313	31069595	-0.166433	-0.085516	-0.053325	-0.102104
NC_031978.2	30977731	31097680	0.011722	0.008852	0.005306	-0.021712
NC_031978.2	30978053	31127661	-0.076839	-0.053156	-0.029525	-0.064280
NC_031978.2	31064622	31180959	-0.011660	-0.010766	-0.006714	-0.014251
NC_031978.2	31078033	31230077	-0.070145	-0.030142	-0.023316	-0.049088
NC_031978.2	31097699	31258062	-0.110107	-0.036140	-0.027899	-0.068788
NC_031978.2	31127670	31302623	-0.084482	-0.024193	-0.019972	-0.052049
NC_031978.2	31196353	31334612	-0.088895	-0.028206	-0.023976	-0.051411
NC_031978.2	31235001	31347948	-0.087132	-0.043952	-0.033453	-0.046435
NC_031978.2	31258087	31401157	-0.092285	-0.078806	-0.051030	-0.051153
NC_031978.2	31302657	31461874	-0.182158	-0.129489	-0.083506	-0.109622
NC_031978.2	31334800	31558998	-0.287953	-0.120382	-0.083472	-0.179997
NC_031978.2	31352327	31568867	-0.334916	-0.129466	-0.088617	-0.218719
NC_031978.2	31401158	31601508	-0.222328	-0.115495	-0.084268	-0.130192
NC_031978.2	31462070	31601782	-0.115525	-0.078501	-0.059816	-0.054693
NC_031978.2	31559000	31603011	-0.026385	-0.194060	-0.071319	-0.011354
NC_031978.2	31573765	31671981	-0.015500	-0.116660	-0.043001	-0.006806
NC_031978.2	31601518	31703753	-0.018701	-0.158220	-0.048287	-0.008013
NC_031978.2	31601788	31704210	-0.055438	-0.582054	-0.153140	-0.026485
NC_031978.2	31603058	31704426	-0.050848	-0.275654	-0.133597	-0.026618
NC_031978.2	31671983	31711646	-0.120293	-1.242961	-0.308648	-0.060465
NC_031978.2	31703754	31765411	-0.109813	-0.230161	-0.099508	-0.057282
NC_031978.2	31704212	31826815	-0.192933	-0.237982	-0.124694	-0.109223
NC_031978.2	31704442	31872337	-0.139960	-0.111451	-0.069669	-0.076868
NC_031978.2	31711653	31874801	-0.189844	-0.123312	-0.079990	-0.133254
NC_031978.2	31765451	31880252	-0.430281	-0.330736	-0.214418	-0.304039
NC_031978.2	31838545	31982940	-0.373081	-0.233569	-0.129024	-0.282131
NC_031978.2	31872391	32036108	-0.374236	-0.216072	-0.111072	-0.307375
NC_031978.2	31874806	32071022	-0.264845	-0.144655	-0.076393	-0.208572
NC_031978.2	31881535	32073826	0.020855	0.011993	0.006705	0.005882
NC_031978.2	31982968	32089917	0.206401	0.147905	0.098806	0.131039
NC_031978.2	32036135	32107987	0.156915	0.138747	0.101545	0.090407
NC_031978.2	32071026	32125718	0.286853	0.157892	0.144329	0.165658
NC_031978.2	32073841	32206990	-0.317803	-0.089115	-0.072052	-0.234733
NC_031978.2	32089925	32256641	-0.651660	-0.180157	-0.132223	-0.519948
NC_031978.2	32108057	32258180	-0.688529	-0.223950	-0.158391	-0.548611
NC_031978.2	32132373	32260206	-0.630812	-0.266014	-0.181186	-0.475823
NC_031978.2	32207009	32265096	-0.491946	-0.419794	-0.238307	-0.323123
NC_031978.2	32256642	32266710	-0.263635	-0.619137	-0.286214	-0.158904
NC_031978.2	32258181	32272843	-0.229286	-0.391400	-0.202920	-0.140290
NC_031978.2	32260297	32304373	-0.560792	-0.553728	-0.300507	-0.420193
NC_031978.2	32265185	32324241	-0.273197	-0.244953	-0.149209	-0.217482
NC_031978.2	32266759	32345164	-0.247816	-0.219934	-0.134624	-0.189908
NC_031978.2	32274843	32405530	-0.108688	-0.067728	-0.044533	-0.087772
NC_031978.2	32304498	32405742	0.349680	0.210879	0.151959	0.205846
NC_031978.2	32324292	32430691	0.178493	0.094310	0.067854	0.088804
NC_031978.2	32346286	32434989	0.100865	0.054465	0.037940	0.048846
NC_031978.2	32405534	32436749	-0.048987	-0.091541	-0.057993	-0.025624
NC_031978.2	32405743	32454017	-0.035330	-0.084360	-0.049384	-0.023478
NC_031978.2	32430692	32480889	-0.008354	-0.023099	-0.011956	-0.006308
NC_031978.2	32435074	32495977	0.018050	0.038853	0.022608	0.010499
NC_031978.2	32436769	32541299	-0.004674	-0.003640	-0.002861	0.002917
NC_031978.2	32454042	32547868	0.060879	0.048363	0.037660	0.040515
NC_031978.2	32482317	32590612	0.076507	0.044472	0.037381	0.045630
NC_031978.2	32495986	32707082	0.074012	0.013344	0.011320	0.044496
NC_031978.2	32541332	32716355	0.082457	0.018786	0.015630	0.043807
NC_031978.2	32547871	32716708	0.011827	0.002977	0.002471	0.006046
NC_031978.2	32593900	32723699	-0.030746	-0.008200	-0.006565	-0.017534
NC_031978.2	32707127	32777023	-0.012248	-0.015834	-0.010843	-0.008266
NC_031978.2	32716370	32814180	0.179161	0.200547	0.119072	0.103392
NC_031978.2	32716771	32823237	0.230276	0.226175	0.133680	0.145928
NC_031978.2	32724346	32844142	0.336683	0.269414	0.177654	0.245936
NC_031978.2	32777033	32966879	0.524926	0.363705	0.226942	0.442585
NC_031978.2	32814185	32998851	0.421763	0.314700	0.205808	0.335510
NC_031978.2	32823241	33039578	0.470019	0.347915	0.233396	0.367485
NC_031978.2	32857181	33065497	0.499611	0.379773	0.249958	0.381878
NC_031978.2	32976429	33074483	0.345555	0.379283	0.256627	0.239053
NC_031978.2	32998853	33076272	0.367334	0.380133	0.256442	0.237538
NC_031978.2	33041813	33077049	0.164344	0.262794	0.161021	0.099732
NC_031978.2	33065506	33189588	0.193944	0.155862	0.110590	0.109760
