chr	windowStart	windowEnd	D	f_d	f_dM	d_f
NC_031979.2	9008756	9012073	0.444078	0.771502	0.406539	0.278121
NC_031979.2	9009972	9012703	0.478488	0.777396	0.426875	0.308556
NC_031979.2	9010573	9013137	0.494768	0.710079	0.481665	0.342232
NC_031979.2	9011124	9014503	0.450201	0.652020	0.461216	0.315848
NC_031979.2	9012080	9015719	0.381141	0.625831	0.381106	0.250587
NC_031979.2	9012712	9020464	0.323087	0.557704	0.347160	0.190291
NC_031979.2	9013154	9060286	0.141828	0.103895	0.062002	0.064279
NC_031979.2	9014504	9109864	0.212003	0.120478	0.065472	0.094102
NC_031979.2	9015775	9137370	-0.053833	-0.022301	-0.012490	-0.032830
NC_031979.2	9020465	9147606	0.115802	0.046436	0.025440	0.070903
NC_031979.2	9063740	9172359	-0.181744	-0.100582	-0.052190	-0.152965
NC_031979.2	9110849	9188978	-0.374126	-0.243517	-0.120697	-0.335886
NC_031979.2	9137484	9196383	-0.508170	-0.467753	-0.189946	-0.468640
NC_031979.2	9147645	9204588	-0.697644	-0.652152	-0.254076	-0.659919
NC_031979.2	9172361	9216136	-0.634672	-0.329676	-0.174610	-0.447301
NC_031979.2	9189427	9245115	-0.610723	-0.127865	-0.092964	-0.365118
NC_031979.2	9196886	9282382	-0.389001	-0.055615	-0.043700	-0.206090
NC_031979.2	9204591	9288971	0.229576	0.031847	0.025997	0.117675
NC_031979.2	9216191	9304614	0.366210	0.076836	0.055422	0.273661
NC_031979.2	9245497	9348602	0.326482	0.128644	0.075203	0.253729
NC_031979.2	9282383	9375920	0.278321	0.161363	0.085073	0.225245
NC_031979.2	9289103	9387739	0.003996	0.002186	0.001160	0.002188
NC_031979.2	9312316	9392096	-0.429352	-0.294660	-0.150829	-0.339591
NC_031979.2	9350412	9408043	-0.401923	-0.369854	-0.171038	-0.367050
NC_031979.2	9376036	9437604	-0.392059	-0.310516	-0.134214	-0.354878
NC_031979.2	9387750	9467205	-0.290159	-0.169510	-0.080859	-0.233293
NC_031979.2	9392097	9506612	-0.063431	-0.030163	-0.014014	-0.049482
NC_031979.2	9409533	9542078	-0.033769	-0.014604	-0.006891	-0.026940
NC_031979.2	9438033	9593009	-0.101114	-0.040769	-0.020613	-0.078487
NC_031979.2	9467260	9605334	-0.131066	-0.059896	-0.028534	-0.093573
NC_031979.2	9508375	9638676	-0.157599	-0.062344	-0.035084	-0.110156
NC_031979.2	9543599	9684650	-0.213936	-0.058704	-0.032380	-0.125136
NC_031979.2	9593012	9702088	-0.392324	-0.134288	-0.069290	-0.231418
NC_031979.2	9605529	9740054	-0.445377	-0.133383	-0.072352	-0.274245
NC_031979.2	9640088	9762631	-0.440099	-0.163058	-0.083742	-0.268792
NC_031979.2	9684651	9770159	-0.160526	-0.087053	-0.043173	-0.099555
NC_031979.2	9703158	9774377	0.171227	0.097038	0.048892	0.120276
NC_031979.2	9746048	9778659	0.215221	0.166908	0.073090	0.180987
NC_031979.2	9762655	9826253	0.173067	0.117895	0.053131	0.160822
NC_031979.2	9770220	9864673	0.163425	0.106782	0.047879	0.157372
NC_031979.2	9774481	9879980	0.198252	0.127769	0.054407	0.180512
NC_031979.2	9778660	9903786	0.361655	0.200048	0.087717	0.319870
NC_031979.2	9829762	9949790	0.669264	0.342612	0.143794	0.525746
NC_031979.2	9865416	9969011	0.464149	0.271444	0.109566	0.363286
NC_031979.2	9884423	10006387	0.295811	0.121204	0.058578	0.199888
NC_031979.2	9903882	10009631	-0.196768	-0.129928	-0.054787	-0.115509
NC_031979.2	9950145	10017877	-0.371291	-0.335505	-0.141123	-0.293697
NC_031979.2	9970126	10035976	-0.423434	-0.355961	-0.156445	-0.359936
NC_031979.2	10006456	10076557	-0.451798	-0.446478	-0.167738	-0.422596
NC_031979.2	10009634	10111568	-0.304646	-0.220520	-0.101049	-0.237669
NC_031979.2	10017894	10148582	-0.158754	-0.099620	-0.043534	-0.106706
NC_031979.2	10036082	10175303	-0.047425	-0.021727	-0.010222	-0.026878
NC_031979.2	10076578	10226936	0.015454	0.008058	0.003667	0.013986
NC_031979.2	10111627	10298988	0.090916	0.035009	0.017384	0.063643
NC_031979.2	10148853	10345643	-0.074785	-0.024299	-0.012949	-0.046388
NC_031979.2	10177831	10386801	-0.114089	-0.033076	-0.018513	-0.056475
NC_031979.2	10226995	10427980	-0.173699	-0.029365	-0.018115	-0.062663
NC_031979.2	10299884	10457323	-0.172346	-0.041132	-0.021868	-0.072228
NC_031979.2	10345680	10476816	-0.195687	-0.060185	-0.030540	-0.104332
NC_031979.2	10387196	10557366	-0.143998	-0.054129	-0.025814	-0.085323
NC_031979.2	10434132	10605743	-0.158912	-0.057208	-0.028572	-0.097773
NC_031979.2	10457329	10671901	-0.145660	-0.036619	-0.020797	-0.082581
NC_031979.2	10478437	10729844	-0.038472	-0.006427	-0.003863	-0.021047
NC_031979.2	10557525	10784622	-0.235082	-0.034189	-0.021464	-0.111290
NC_031979.2	10611124	10813823	-0.069045	-0.015287	-0.009610	-0.035309
NC_031979.2	10671913	10815811	-0.097225	-0.039493	-0.025178	-0.050301
NC_031979.2	10729919	10886323	-0.075484	-0.029332	-0.021624	-0.040101
NC_031979.2	10784958	10886698	-0.009180	-0.005236	-0.004055	-0.005410
NC_031979.2	10813828	10887091	-0.018615	-0.013669	-0.012067	-0.008670
NC_031979.2	10815834	10899263	-0.059775	-0.042456	-0.035342	-0.024280
NC_031979.2	10886327	10989160	-0.031430	-0.008165	-0.007516	-0.009954
NC_031979.2	10886699	11095999	-0.066802	-0.011902	-0.010659	-0.017888
NC_031979.2	10887094	11104363	0.081533	0.012980	0.011216	0.021018
NC_031979.2	10899273	11135129	0.098818	0.013540	0.011445	0.022755
NC_031979.2	10989163	11140974	0.048248	0.019446	0.013480	0.006700
NC_031979.2	11096052	11196714	0.136091	0.050524	0.038623	0.042364
NC_031979.2	11104912	11197985	0.111804	0.040085	0.031111	0.039691
NC_031979.2	11135312	11198755	0.199774	0.065652	0.053601	0.063691
NC_031979.2	11141071	11201022	0.251804	0.090031	0.067858	0.096387
NC_031979.2	11196715	11201466	0.284852	0.194632	0.111877	0.150404
NC_031979.2	11198028	11202944	0.368345	0.243017	0.144268	0.199712
NC_031979.2	11198789	11203489	0.464771	0.339987	0.213221	0.252963
NC_031979.2	11201032	11204507	0.428726	0.306249	0.198542	0.240771
NC_031979.2	11201480	11204920	0.485173	0.308868	0.225948	0.229650
NC_031979.2	11202957	11207859	0.380700	0.270666	0.201923	0.182594
NC_031979.2	11203491	11208131	0.280286	0.229123	0.160256	0.153673
NC_031979.2	11204512	11209237	0.315877	0.323573	0.225603	0.148702
NC_031979.2	11204989	11209545	0.246994	0.382837	0.246429	0.147991
NC_031979.2	11207862	11209737	0.314632	0.451483	0.333627	0.172787
NC_031979.2	11208138	11210106	0.316170	0.425573	0.327536	0.168368
NC_031979.2	11209249	11210487	0.279763	0.416807	0.338444	0.153598
NC_031979.2	11209551	11210872	0.219641	0.385701	0.285858	0.108750
NC_031979.2	11209743	11212165	0.127019	0.275589	0.180137	0.059223
NC_031979.2	11210125	11220489	0.180462	0.277989	0.176117	0.072839
NC_031979.2	11210525	11232430	0.281300	0.220572	0.154020	0.119208
NC_031979.2	11210885	11252379	0.213806	0.162472	0.118042	0.103864
NC_031979.2	11212168	11283634	0.202596	0.129804	0.092970	0.093996
NC_031979.2	11220512	11285872	0.198460	0.124608	0.090757	0.083358
NC_031979.2	11232434	11289212	0.000326	0.000292	0.000184	-0.000643
NC_031979.2	11252411	11303620	0.129284	0.092437	0.061760	0.059921
NC_031979.2	11283638	11454054	0.169648	0.146272	0.092709	0.076135
NC_031979.2	11285882	11454941	0.075405	0.090749	0.045198	0.037847
NC_031979.2	11290672	11462968	0.132063	0.170395	0.077049	0.059119
NC_031979.2	11303642	11513316	-0.033028	-0.072196	-0.022644	-0.013613
NC_031979.2	11454058	11539103	-0.058486	-0.159738	-0.047339	-0.022523
NC_031979.2	11454942	11560134	-0.089467	-0.271902	-0.098617	-0.034196
NC_031979.2	11463355	11566470	-0.106248	-0.403332	-0.183336	-0.046236
NC_031979.2	11513317	11567128	-0.047473	-0.210001	-0.107488	-0.022382
NC_031979.2	11539416	11587798	-0.151966	-0.709079	-0.273696	-0.092031
NC_031979.2	11560172	11602418	-0.121840	-0.601552	-0.225482	-0.077244
NC_031979.2	11566479	11604395	-0.108377	-0.684341	-0.235267	-0.066990
NC_031979.2	11567136	11604751	-0.064286	-0.378690	-0.158071	-0.043423
NC_031979.2	11587804	11611819	-0.026376	-0.127116	-0.042004	-0.011645
NC_031979.2	11603142	11613849	-0.115458	-0.457089	-0.114046	-0.046437
NC_031979.2	11604419	11614543	-0.233013	-0.475455	-0.129829	-0.094046
NC_031979.2	11604756	11624016	-0.275711	-0.320768	-0.096081	-0.119065
NC_031979.2	11611822	11656792	-0.282139	-0.184984	-0.075049	-0.118661
NC_031979.2	11614052	11707360	-0.272375	-0.085501	-0.046350	-0.111060
NC_031979.2	11614921	11711992	-0.147252	-0.040062	-0.024163	-0.044657
NC_031979.2	11637365	11713146	-0.081083	-0.019921	-0.014378	-0.030621
NC_031979.2	11660960	11714098	-0.043101	-0.018636	-0.013656	-0.020000
NC_031979.2	11711113	11714659	0.012652	0.023561	0.017103	0.002912
NC_031979.2	11712001	11717343	0.014208	0.059939	0.039417	0.003419
NC_031979.2	11713176	11719382	0.010662	0.043921	0.027264	0.004908
NC_031979.2	11714111	11721139	0.012059	0.048219	0.029295	0.005585
NC_031979.2	11714667	11736333	-0.026581	-0.068301	-0.040121	-0.010615
NC_031979.2	11717344	11750779	0.066633	0.058340	0.044873	0.029147
NC_031979.2	11719452	11787412	0.061382	0.026708	0.020734	0.027338
NC_031979.2	11721305	11842199	0.038317	0.008029	0.006363	0.017389
NC_031979.2	11736387	11852592	0.035700	0.010290	0.007509	0.018963
NC_031979.2	11750808	11891099	-0.084748	-0.023566	-0.016081	-0.042290
NC_031979.2	11787664	11914600	0.007038	0.002390	0.001596	0.003712
NC_031979.2	11842828	11936521	-0.061056	-0.028563	-0.015424	-0.034321
NC_031979.2	11852844	11983075	0.020953	0.007617	0.004286	0.012736
NC_031979.2	11891212	11998717	-0.016040	-0.007538	-0.003905	-0.010919
NC_031979.2	11918467	12013199	-0.075233	-0.036838	-0.018346	-0.053082
NC_031979.2	11936722	12033375	0.032050	0.015164	0.008376	0.025431
NC_031979.2	11983561	12050706	0.005611	0.002704	0.001424	0.005644
NC_031979.2	11999913	12074027	0.061038	0.025748	0.014966	0.047659
NC_031979.2	12014048	12129572	0.075913	0.025899	0.015621	0.056045
NC_031979.2	12034246	12183923	-0.064594	-0.020153	-0.011829	-0.045828
NC_031979.2	12050795	12236282	-0.115825	-0.026433	-0.017316	-0.066582
NC_031979.2	12075990	12289746	-0.213245	-0.037324	-0.022540	-0.110574
NC_031979.2	12129757	12304189	-0.246905	-0.051894	-0.029758	-0.111040
NC_031979.2	12185013	12377170	-0.040721	-0.007172	-0.004310	-0.016236
NC_031979.2	12237816	12448889	-0.044271	-0.012925	-0.006926	-0.025417
NC_031979.2	12289989	12481233	0.053049	0.014057	0.008632	0.031407
NC_031979.2	12304197	12510585	0.132495	0.032527	0.021500	0.093826
NC_031979.2	12377248	12518659	-0.036256	-0.012038	-0.007602	-0.031972
NC_031979.2	12448923	12543849	-0.199247	-0.064404	-0.042673	-0.167897
NC_031979.2	12481368	12564574	-0.438367	-0.197735	-0.111057	-0.332279
NC_031979.2	12510590	12580973	-0.454066	-0.300325	-0.136045	-0.339664
NC_031979.2	12518792	12598168	-0.416685	-0.260422	-0.121729	-0.268538
NC_031979.2	12544125	12621364	-0.265734	-0.136445	-0.067445	-0.132331
NC_031979.2	12564684	12636614	0.043816	0.019531	0.010654	0.025963
NC_031979.2	12581305	12654979	-0.207061	-0.104795	-0.052436	-0.136294
NC_031979.2	12598698	12703003	-0.145766	-0.051815	-0.029442	-0.093373
NC_031979.2	12622274	12817119	-0.118400	-0.023272	-0.016466	-0.085174
NC_031979.2	12639670	12864664	-0.080068	-0.013065	-0.009520	-0.048669
NC_031979.2	12654992	12877254	0.002643	0.000447	0.000330	0.000842
NC_031979.2	12709657	12920851	-0.179428	-0.034962	-0.025152	-0.116905
NC_031979.2	12817170	13000469	-0.227582	-0.081987	-0.047458	-0.167926
NC_031979.2	12864695	13052845	-0.171696	-0.059040	-0.034955	-0.132388
NC_031979.2	12881541	13108242	-0.266279	-0.058305	-0.039156	-0.169322
NC_031979.2	12920856	13139960	0.006832	0.001575	0.001035	0.004719
NC_031979.2	13000808	13163961	0.095437	0.024413	0.016275	0.057190
NC_031979.2	13053283	13179342	-0.277009	-0.087420	-0.057092	-0.159495
NC_031979.2	13110299	13196442	-0.367309	-0.244932	-0.119612	-0.246696
NC_031979.2	13142127	13215549	-0.541253	-0.340519	-0.168196	-0.334133
NC_031979.2	13163965	13260265	-0.534934	-0.369607	-0.169087	-0.382812
NC_031979.2	13179646	13270145	-0.371988	-0.244840	-0.117770	-0.304293
NC_031979.2	13196447	13291998	-0.134246	-0.069356	-0.038114	-0.108005
NC_031979.2	13215552	13292288	-0.129591	-0.084035	-0.043335	-0.098382
NC_031979.2	13261083	13292471	0.064900	0.040780	0.022660	0.086774
NC_031979.2	13270493	13292860	0.160769	0.131514	0.064949	0.145802
NC_031979.2	13292004	13293053	0.092984	0.214358	0.056743	0.120069
NC_031979.2	13292292	13293375	0.035177	0.093945	0.019420	0.105769
NC_031979.2	13292472	13293570	-0.083525	-0.309657	-0.045435	0.003236
NC_031979.2	13292861	13293851	0.091427	0.277050	0.070874	0.089550
NC_031979.2	13293076	13297917	0.138168	0.357807	0.113020	0.108197
NC_031979.2	13293388	13298172	0.162445	0.297245	0.141706	0.101113
NC_031979.2	13293589	13298473	0.123706	0.228484	0.118391	0.069027
NC_031979.2	13293852	13298846	-0.049154	-0.100573	-0.038684	-0.011200
NC_031979.2	13297929	13299365	-0.096722	-0.225333	-0.073035	-0.036707
NC_031979.2	13298175	13299792	-0.060946	-0.187311	-0.047799	-0.010057
NC_031979.2	13298505	13343917	-0.017441	-0.016967	-0.008865	0.013061
NC_031979.2	13298927	13345442	-0.016354	-0.014747	-0.009574	0.000683
NC_031979.2	13299387	13346197	-0.041544	-0.037942	-0.027109	-0.011936
NC_031979.2	13310857	13399782	0.024548	0.010577	0.008382	0.002671
NC_031979.2	13344589	13454988	-0.030199	-0.010302	-0.007953	-0.016326
NC_031979.2	13345445	13496536	-0.056493	-0.013286	-0.009920	-0.019292
NC_031979.2	13346210	13518915	0.049848	0.009047	0.006614	0.017115
NC_031979.2	13399787	13538214	-0.209495	-0.035290	-0.024935	-0.055671
NC_031979.2	13461082	13604284	-0.092405	-0.011557	-0.008461	-0.033736
NC_031979.2	13496539	13628232	-0.012052	-0.001742	-0.001325	-0.002746
NC_031979.2	13520922	13682947	-0.032781	-0.004166	-0.003134	-0.012836
NC_031979.2	13538675	13743630	0.071999	0.007627	0.005921	0.026238
NC_031979.2	13608443	13828104	0.047814	0.006091	0.004767	0.021514
NC_031979.2	13628374	13838160	-0.009219	-0.001174	-0.000887	-0.000199
NC_031979.2	13683797	13878938	-0.349207	-0.068294	-0.048179	-0.159257
NC_031979.2	13745311	13926237	-0.405932	-0.100593	-0.067842	-0.230752
NC_031979.2	13832151	13960041	-0.292051	-0.093927	-0.055035	-0.167504
NC_031979.2	13838873	13976255	-0.321804	-0.091742	-0.054004	-0.187750
NC_031979.2	13879273	14020120	0.018102	0.004137	0.002653	0.009372
NC_031979.2	13926396	14037480	0.173839	0.048515	0.030376	0.105366
NC_031979.2	13966350	14078071	0.035316	0.006959	0.004888	0.027035
NC_031979.2	13976370	14108831	0.174121	0.026365	0.021288	0.085992
NC_031979.2	14022011	14138621	0.022668	0.002747	0.002211	0.012560
NC_031979.2	14037481	14168168	-0.344682	-0.049188	-0.035170	-0.142809
NC_031979.2	14078673	14226873	-0.237581	-0.041567	-0.027730	-0.097741
NC_031979.2	14109243	14266091	-0.226484	-0.051168	-0.030477	-0.117868
NC_031979.2	14138637	14303859	-0.267614	-0.056770	-0.035555	-0.152207
NC_031979.2	14171092	14309470	-0.142043	-0.033270	-0.020698	-0.077897
NC_031979.2	14227676	14331777	-0.137332	-0.040430	-0.024004	-0.085568
NC_031979.2	14266432	14348898	-0.004580	-0.001332	-0.000803	-0.002958
NC_031979.2	14304042	14387579	-0.038555	-0.014812	-0.007900	-0.024817
NC_031979.2	14309472	14396984	-0.024200	-0.007972	-0.004692	-0.015951
NC_031979.2	14332300	14421295	0.008250	0.002456	0.001566	0.004806
NC_031979.2	14349036	14446791	-0.016625	-0.005719	-0.003799	-0.009157
NC_031979.2	14387719	14462751	0.053133	0.022113	0.014305	0.029203
NC_031979.2	14396985	14482463	-0.148144	-0.067439	-0.042812	-0.089997
NC_031979.2	14423831	14500926	-0.183311	-0.100665	-0.057326	-0.108632
NC_031979.2	14448670	14513918	-0.322865	-0.185977	-0.100630	-0.192244
NC_031979.2	14462764	14542982	-0.367917	-0.170123	-0.099134	-0.230462
NC_031979.2	14482930	14562441	-0.261214	-0.102144	-0.058136	-0.128861
NC_031979.2	14501121	14611121	-0.334533	-0.093246	-0.056627	-0.159305
NC_031979.2	14513924	14673214	-0.279215	-0.050007	-0.032688	-0.126082
NC_031979.2	14542988	14697600	-0.162298	-0.033867	-0.021867	-0.077271
NC_031979.2	14563529	14708610	-0.129832	-0.030329	-0.020171	-0.078395
NC_031979.2	14613838	14741132	0.025165	0.006405	0.004604	0.014856
NC_031979.2	14673379	14766717	0.087146	0.024046	0.017856	0.049900
NC_031979.2	14698041	14783497	0.120233	0.028863	0.022727	0.054547
NC_031979.2	14709049	14791466	0.071565	0.015790	0.012313	0.027487
NC_031979.2	14741202	14855664	0.023252	0.003699	0.002737	0.007067
NC_031979.2	14766748	14877412	0.150940	0.028483	0.020901	0.051212
NC_031979.2	14783498	14956449	0.064042	0.010024	0.007079	0.023975
NC_031979.2	14808276	15061445	0.106473	0.007769	0.005961	0.026317
NC_031979.2	14857015	15079922	0.026822	0.002967	0.002286	0.009811
NC_031979.2	14878298	15092929	-0.107089	-0.012889	-0.009749	-0.043529
NC_031979.2	14993934	15093925	-0.067555	-0.012344	-0.009565	-0.022826
NC_031979.2	15065038	15103524	-0.100543	-0.071902	-0.042265	-0.049379
NC_031979.2	15082822	15138158	-0.122268	-0.060162	-0.039492	-0.041089
NC_031979.2	15092938	15203983	-0.225827	-0.041567	-0.032613	-0.051391
NC_031979.2	15093948	15261481	-0.196080	-0.019774	-0.016063	-0.047313
NC_031979.2	15108969	15291342	-0.095787	-0.007430	-0.006147	-0.017771
NC_031979.2	15142951	15347252	-0.018120	-0.001363	-0.001114	-0.004394
NC_031979.2	15204602	15386912	0.068095	0.009674	0.007095	0.031836
NC_031979.2	15266038	15404620	0.084256	0.015532	0.010743	0.032589
NC_031979.2	15294276	15448749	0.147450	0.031180	0.020974	0.068424
NC_031979.2	15351046	15484201	0.250868	0.073678	0.045540	0.112134
NC_031979.2	15386925	15545618	0.207644	0.054086	0.032408	0.094407
NC_031979.2	15407169	15605551	0.195393	0.040398	0.025204	0.089533
NC_031979.2	15448857	15684303	0.181665	0.029173	0.018771	0.081518
NC_031979.2	15484579	15704931	0.100162	0.017435	0.011342	0.058942
NC_031979.2	15545677	15716144	0.374708	0.089738	0.061412	0.218810
NC_031979.2	15606799	15760521	0.274930	0.081839	0.053124	0.209827
NC_031979.2	15686604	15796882	0.266487	0.112590	0.063890	0.191558
NC_031979.2	15704936	15828189	0.354749	0.129489	0.077498	0.234589
NC_031979.2	15719856	15883549	0.181888	0.044971	0.028466	0.122509
NC_031979.2	15761074	15932098	0.290162	0.069629	0.043343	0.175427
NC_031979.2	15797074	15979494	0.241793	0.043292	0.029310	0.131990
NC_031979.2	15829057	16019514	-0.031009	-0.006251	-0.004138	-0.017235
NC_031979.2	15883978	16057379	0.084772	0.018403	0.012134	0.046211
NC_031979.2	15935176	16079977	0.095571	0.023986	0.015922	0.050181
NC_031979.2	15979934	16118168	0.252444	0.088083	0.057937	0.149516
NC_031979.2	16022706	16142577	0.261133	0.100930	0.066276	0.166762
NC_031979.2	16057381	16157018	0.312604	0.165185	0.101402	0.222782
NC_031979.2	16080134	16160012	0.320492	0.181280	0.112760	0.234560
NC_031979.2	16124701	16160298	0.210301	0.142666	0.085561	0.137154
NC_031979.2	16142709	16160590	0.291842	0.289631	0.163119	0.150020
NC_031979.2	16157037	16161241	-0.082835	-0.256629	-0.123650	-0.035079
NC_031979.2	16160017	16162688	-0.099023	-0.373973	-0.164213	-0.043054
NC_031979.2	16160303	16164107	-0.110657	-0.284618	-0.147663	-0.051478
NC_031979.2	16160633	16164356	-0.084962	-0.301180	-0.151413	-0.035908
NC_031979.2	16161256	16164724	-0.043447	-0.196454	-0.093380	-0.016347
NC_031979.2	16162713	16165162	-0.024480	-0.156629	-0.071812	-0.007023
NC_031979.2	16164113	16169106	0.058787	0.251945	0.146361	0.032961
NC_031979.2	16164384	16169303	0.056729	0.249088	0.148104	0.029276
NC_031979.2	16164740	16170352	0.078668	0.266974	0.190600	0.040225
NC_031979.2	16165165	16170569	0.070341	0.229948	0.186899	0.034346
NC_031979.2	16169109	16170855	0.022655	0.110915	0.086291	0.008467
NC_031979.2	16169309	16171571	0.034345	0.146318	0.096671	0.011422
NC_031979.2	16170357	16172926	0.038638	0.207657	0.088528	0.018736
NC_031979.2	16170570	16173293	0.050980	0.299911	0.120969	0.025329
NC_031979.2	16170880	16173618	0.046579	0.354100	0.139567	0.025289
NC_031979.2	16171652	16173917	0.020943	0.203568	0.070917	0.014403
NC_031979.2	16172941	16177565	-0.011944	-0.086927	-0.044612	-0.005551
NC_031979.2	16173301	16177794	-0.010610	-0.071680	-0.031232	-0.004833
NC_031979.2	16173619	16181092	-0.044025	-0.162636	-0.054622	-0.018680
NC_031979.2	16173921	16181903	-0.026363	-0.076450	-0.027054	-0.010637
NC_031979.2	16177572	16182277	-0.009913	-0.034933	-0.011159	-0.004136
NC_031979.2	16177797	16186107	-0.022724	-0.091134	-0.032353	-0.010731
NC_031979.2	16181100	16193616	-0.030446	-0.041429	-0.032282	-0.015851
NC_031979.2	16181955	16228769	-0.090036	-0.067194	-0.047287	-0.047078
NC_031979.2	16182282	16344112	-0.169404	-0.072499	-0.047506	-0.089378
NC_031979.2	16187130	16353874	-0.322152	-0.114169	-0.062288	-0.163528
NC_031979.2	16195796	16393958	-0.050966	-0.018990	-0.010951	-0.029439
NC_031979.2	16231575	16405952	-0.194179	-0.097566	-0.049555	-0.125341
NC_031979.2	16344281	16414270	-0.186779	-0.120951	-0.051314	-0.132671
NC_031979.2	16353994	16462142	-0.094576	-0.041073	-0.022970	-0.078399
NC_031979.2	16394288	16495547	-0.312545	-0.138135	-0.069735	-0.243879
NC_031979.2	16407958	16526583	0.094686	0.033565	0.020006	0.059378
NC_031979.2	16414512	16579294	0.145593	0.042989	0.027250	0.103271
NC_031979.2	16466232	16603576	0.059927	0.023223	0.013940	0.037232
NC_031979.2	16497500	16703235	0.137141	0.054972	0.034071	0.093941
NC_031979.2	16527382	16724721	-0.116975	-0.054347	-0.031025	-0.068120
NC_031979.2	16580978	16750939	-0.132521	-0.042300	-0.030773	-0.070786
NC_031979.2	16603580	16783819	-0.340147	-0.096873	-0.069820	-0.170740
NC_031979.2	16705777	16803314	-0.233184	-0.074362	-0.052282	-0.147056
NC_031979.2	16724723	16819593	-0.194491	-0.065277	-0.047970	-0.118178
NC_031979.2	16757350	16820591	-0.210565	-0.225503	-0.122032	-0.125668
NC_031979.2	16783978	16820961	0.039611	0.094979	0.055826	0.020950
NC_031979.2	16803316	16822261	0.010868	0.051872	0.030499	-0.000047
NC_031979.2	16819625	16825562	-0.002408	-0.009744	-0.005397	-0.008858
NC_031979.2	16820618	16827331	-0.018887	-0.117199	-0.043715	-0.016123
NC_031979.2	16820962	16833439	-0.010689	-0.056962	-0.024577	-0.011870
NC_031979.2	16822277	16835507	-0.040558	-0.206867	-0.101929	-0.017163
NC_031979.2	16825563	16836866	-0.090590	-0.584517	-0.215772	-0.038572
NC_031979.2	16827336	16837150	-0.076519	-0.381480	-0.190634	-0.035128
NC_031979.2	16833459	16838328	-0.067544	-0.280331	-0.124598	-0.026158
NC_031979.2	16835517	16842327	0.016279	0.062609	0.023824	0.007728
NC_031979.2	16836929	16845746	0.070082	0.142192	0.097929	0.035789
NC_031979.2	16837497	16860795	0.006339	0.013976	0.008499	0.003257
NC_031979.2	16838342	16876695	-0.015755	-0.035646	-0.021417	-0.009388
NC_031979.2	16842342	16879743	-0.082916	-0.198131	-0.121553	-0.043367
NC_031979.2	16848982	16889290	-0.132289	-0.398670	-0.179186	-0.057661
NC_031979.2	16860917	16899471	-0.028253	-0.068320	-0.043518	-0.012424
NC_031979.2	16876696	16900590	-0.021513	-0.047360	-0.034157	-0.009009
NC_031979.2	16879818	16907054	-0.014985	-0.029378	-0.022195	-0.005029
NC_031979.2	16889340	16915164	-0.004312	-0.008729	-0.006169	0.003225
NC_031979.2	16899480	16916809	-0.027678	-0.057288	-0.040335	-0.009075
NC_031979.2	16900747	16920525	-0.040780	-0.090970	-0.060729	-0.016284
NC_031979.2	16907061	16921592	-0.104586	-0.230494	-0.143413	-0.049886
NC_031979.2	16915188	16923898	-0.113773	-0.243919	-0.169506	-0.062576
NC_031979.2	16916828	16925350	-0.132455	-0.260798	-0.173824	-0.067472
NC_031979.2	16920637	16957856	-0.097384	-0.145485	-0.092305	-0.053692
NC_031979.2	16921597	16982649	-0.044206	-0.051020	-0.032010	-0.021556
NC_031979.2	16923913	16996524	-0.058464	-0.065372	-0.036917	-0.045568
NC_031979.2	16925386	17025357	-0.090908	-0.079762	-0.044544	-0.062849
NC_031979.2	16960228	17048409	-0.251428	-0.246108	-0.106015	-0.091440
NC_031979.2	16986115	17107023	-0.273162	-0.264347	-0.116278	-0.101058
NC_031979.2	16996540	17108174	-0.349762	-0.282245	-0.125898	-0.122311
NC_031979.2	17041289	17109934	-0.408821	-0.387191	-0.152779	-0.151738
NC_031979.2	17048440	17111638	-0.475611	-0.517111	-0.218710	-0.240217
NC_031979.2	17107025	17113769	-0.399364	-0.589059	-0.234739	-0.195701
NC_031979.2	17108200	17115709	-0.256933	-0.475637	-0.197118	-0.118623
NC_031979.2	17109946	17116732	-0.233771	-0.529126	-0.205418	-0.106913
NC_031979.2	17111639	17152014	-0.052993	-0.084567	-0.040695	-0.036371
NC_031979.2	17113800	17159212	-0.070254	-0.044421	-0.026954	-0.043982
NC_031979.2	17115712	17159574	-0.017190	-0.011466	-0.006227	-0.023686
NC_031979.2	17116952	17159897	0.171555	0.112799	0.067850	0.090758
NC_031979.2	17152015	17160601	0.211729	0.140980	0.079016	0.139538
NC_031979.2	17159214	17162551	0.313230	0.364446	0.164932	0.209517
NC_031979.2	17159575	17163118	0.257032	0.257667	0.129095	0.195410
NC_031979.2	17159958	17163578	0.258644	0.235622	0.113429	0.195782
NC_031979.2	17160615	17163983	0.267587	0.265338	0.122923	0.262131
NC_031979.2	17162572	17164592	0.366508	0.339154	0.154979	0.359130
NC_031979.2	17163140	17165076	0.384378	0.380654	0.165856	0.360500
NC_031979.2	17163579	17165704	0.285846	0.307729	0.134814	0.302470
NC_031979.2	17163992	17166429	0.276066	0.248116	0.117588	0.231891
NC_031979.2	17164625	17167161	0.007761	0.009035	0.003797	-0.009979
NC_031979.2	17165136	17167762	-0.137008	-0.204723	-0.075549	-0.109121
NC_031979.2	17165707	17168184	-0.286456	-0.724904	-0.155886	-0.223496
NC_031979.2	17166528	17168821	-0.360823	-1.835550	-0.196968	-0.290091
NC_031979.2	17167162	17169172	-0.479463	-6.662861	-0.257724	-0.354825
